Alert ID,Policy Name,Policy Type,Description,Policy Labels,Policy Severity,Resource Name,Cloud Type,Cloud Account Id,Cloud Account Name,Region,Recommendation,Alert Status,Alert Time,Event Occurred,Dismissed On,Dismissed By,Dismissal Reason,Resolved On,Resolution Reason,Resource ID
P-41480,AWS CloudTrail is not enabled on the account,config,"Checks to ensure that CloudTrail is enabled on the account. AWS CloudTrail is a service that enables governance, compliance, operational & risk auditing of the AWS account. It is a compliance and security best practice to turn on CloudTrail to get a complete audit trail of activities across various services.",Prisma_Cloud,high,003833415136,aws,003833415136,AWS-Wistron-Portal,,"1. Login to the AWS Console and navigate to the 'CloudTrail' service.
2. Follow the instructions below to enable CloudTrail on the account.
http://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-create-and-update-a-trail.html",open,"Sep 07, 2022 13.43 CST Asia/Taipei",,,,,,,003833415136
I-37744,AWS EC2 instance with IAM write access level,iam,This policy identifies IAM write permissions that are defined as risky permissions. Ensure that the AWS EC2 instances provisioned in your AWS account don't have a risky set of write permissions to minimize security risks.,Prisma_Cloud,high,i-04c4987c3d27306d1,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the EC2 instance 
3. Find the role used by the EC2 instance
4. Navigate to the IAM service
5. Click on Roles
6. Choose the relevant role
7. Under ''Permissions policies'', find the relevant policy according to the alert details and remove the risky actions",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,i-04c4987c3d27306d1
I-36550,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,progad-dev2-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,progad-dev2-upload
I-36620,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-demo-upload,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-demo-upload
I-36441,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-demo-content-crop,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-demo-content-crop
I-36440,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,progad-dev1-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,progad-dev1-media-crop
I-36439,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-dev2-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-dev2-media-crop
I-36386,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-dev2-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-dev2-upload
I-36385,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wilicense-gold-upload,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wilicense-gold-upload
I-36619,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-ops-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Tokyo,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-ops-media-crop
I-36618,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wilicense-demo-upload,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wilicense-demo-upload
I-36617,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-ops-upload,aws,362710435132,Wistron-PD-WiWall,AWS Tokyo,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-ops-upload
I-36438,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-xxtech-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-xxtech-media-crop
I-36549,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wilicense-slv-upload,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wilicense-slv-upload
I-36616,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-dev1-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-dev1-upload
I-36615,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-dev1-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-dev1-media-crop
I-36437,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,progad-dev2-media-crop,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,progad-dev2-media-crop
I-36614,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,progad-dev1-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,progad-dev1-upload
I-36613,AWS S3 bucket that is publicly accessible through IAM policies,iam,This policy identifies the AWS S3 bucket resources which are publicly accessible through IAM policies. Ensure that the AWS S3 bucket resources provisioned in your AWS account are not publicly accessible from the Internet to avoid sensitive data exposure and minimize security risks.,,high,wiwall-xxtech-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"Remediation steps:
1. Log in to the AWS console
2. Navigate to the AWS S3 bucket service
3. Find resource-based policy of the S3 bucket resource
4. Update the 'Principal' section of the policy to avoid public access",open,"Sep 06, 2022 17.38 CST Asia/Taipei",,,,,,,wiwall-xxtech-upload
P-36533,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d34dqiu0kx64es.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E3BKQNMLOGRZ4D
P-36424,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d2ohwvz751nr6k.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/ERHV8UFWMYOMQ
P-36358,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d2nbmimye7jjwk.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E14S0UJXJOZH6X
P-36205,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d3rskxpffz1uwu.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/EEYU9GAAY7LIR
P-36516,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d3ajc6zit2jlpc.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E37XDBCDOMARR4
P-36512,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d3shq5t8p9gtmh.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E3FW3VA3CTJZXW
P-36310,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d2t2i2u9wmnmw8.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E2CG9SAVLN6GD6
P-36353,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d27fcvhdjgtfqr.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E3F6T5WKIBM6F2
P-36305,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d1i439x2zqwt2s.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E2B7W3X0CU0WPV
P-36348,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,dywn1y2rg4mny.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/EJ7DKPAIL55P7
P-36300,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d1mhdct4188te4.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/EESO7CXK21J93
P-36299,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d3ulzrmctshgo7.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E22YSS6D4Z2TI4
P-36267,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d22bf2uzd2pzxc.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E25HKMUIPZTQ4X
P-36194,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,daz35wpvz8033.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E1VS3FGRCTNL96
P-36331,AWS CloudFront viewer protocol policy is not configured with HTTPS,config,"For web distributions, you can configure CloudFront to require that viewers use HTTPS to request your objects, so connections are encrypted when CloudFront communicates with viewers.",Prisma_Cloud,high,d1y93sb37u0nae.cloudfront.net,aws,362710435132,Wistron-PD-WiWall,,"Configure CloudFront to require HTTPS between viewers and CloudFront.

1. Go to the AWS console CloudFront dashboard.
2. Select your distribution Id.
3. Select the 'Behaviors' tab.
4. Check the behavior you want to modify then select Edit.
5. Choose 'HTTPS Only' or 'Redirect HTTP to HTTPS' for Viewer Protocol Policy.
6. Select 'Yes, Edit.'",open,"Sep 06, 2022 17.15 CST Asia/Taipei",,,,,,,arn:aws:cloudfront::362710435132:distribution/E1FF5PWBIW2WKZ
P-29953,AWS S3 buckets are accessible to public,config,"This policy identifies S3 buckets which are publicly accessible. Amazon S3 allows customers to store or retrieve any type of content from anywhere in the web. Often, customers have legitimate reasons to expose the S3 bucket to public, for example, to host website content. However, these buckets often contain highly sensitive enterprise data which if left open to public may result in sensitive data leaks.",Prisma_Cloud,high,wiwall-xxtech-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"1. Login to the AWS Console
2. Navigate to the 'S3' service
3. Click on the 'S3' resource reported in the alert
4. Click on the 'Permissions'
5. If Access Control List' is set to 'Public' follow below steps
a. Under 'Access Control List', Click on 'Everyone' and uncheck all items
b. Click on Save
6. If 'Bucket Policy' is set to public follow below steps
a. Under 'Bucket Policy', modify the policy to remove public access
b. Click on Save
c. If 'Bucket Policy' is not required delete the existing 'Bucket Policy'.

Note: Make sure updating 'Access Control List' or 'Bucket Policy' does not affect S3 bucket data access.",open,"Sep 06, 2022 16.47 CST Asia/Taipei",,,,,,,wiwall-xxtech-upload
P-30037,AWS S3 bucket publicly writable,config,"This policy identifies the S3 buckets that are publicly writable by Put/Create/Update/Replicate/Write/Delete bucket operations. These permissions permit anyone, malicious or not, to Put/Create/Update/Replicate/Write/Delete bucket operations on your S3 bucket if they can guess the namespace. S3 service does not protect the namespace if ACLs and Bucket policy is not handled properly, with this configuration you may be at risk of compromise of critical data by leaving S3 public.

For more details:
https://docs.aws.amazon.com/AmazonS3/latest/user-guide/set-permissions.html
https://docs.aws.amazon.com/AmazonS3/latest/dev/about-object-ownership.html#ensure-object-ownership",,high,wiwall-xxtech-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"1. Log in to the AWS Console
2. Navigate to the 'S3' service
3. Click on the S3 resource reported in the alert
4. Click on the 'Permissions' tab
5. If Access Control List is set to 'Public' follow the below steps
a. Under 'Access Control List', Click on 'Everyone' and uncheck all items
b. Click on Save changes
6. If 'Bucket Policy' is set to public follow the below steps
a. Under 'Bucket Policy', Select 'Edit Bucket Policy' and consider defining what explicit 'Principal' should have the ability to PUT/CREATE/REPLICATE/DELETE objects in your S3 bucket. You may also want to specifically limit the 'Principal' ability to perform specific PUT/CREATE/REPLICATE/DELETE functions, without the wild card.
If 'Bucket Policy' is not required delete the existing 'Bucket Policy'.
b. Click on Save changes

Note: Make sure updating 'Access Control List' or 'Bucket Policy' does not affect S3 bucket data access.",open,"Sep 06, 2022 16.47 CST Asia/Taipei",,,,,,,wiwall-xxtech-upload
P-30036,AWS S3 Buckets Block public access setting disabled,config,This policy identifies AWS S3 buckets which have 'Block public access' setting disabled. Amazon S3 provides 'Block public access' setting to manage public access of AWS S3 buckets. Enabling 'Block public access' setting prevents S3 resource data being accidentally or maliciously becoming publicly accessible. It is highly recommended to enable 'Block public access' setting for all AWS s3 buckets appropriately.,Prisma_Cloud,high,wiwall-xxtech-upload,aws,362710435132,Wistron-PD-WiWall,AWS Virginia,"1. Login to the AWS Console
2. Navigate to the 'S3' service
3. Click on the 'S3' resource reported in the alert
4. Click on the 'Permissions'
5. Under 'Block public access' click on 'Edit'
6. Select 'Block all public access' checkbox
7. Click on Save
8. 'Confirm' the changes

Note: Make sure updating 'Block public access' setting does not affect S3 bucket data access.",open,"Sep 06, 2022 16.47 CST Asia/Taipei",,,,,,,wiwall-xxtech-upload
P-30035,AWS S3 Buckets Block public access setting disabled,config,This policy identifies AWS S3 buckets which have 'Block public access' setting disabled. Amazon S3 provides 'Block public access' setting to manage public access of AWS S3 buckets. Enabling 'Block public access' setting prevents S3 resource data being accidentally or maliciously becoming publicly accessible. It is highly recommended to enable 'Block public access' setting for all AWS s3 buckets appropriately.,Prisma_Cloud,high,wicanvas.com,aws,362710435132,Wistron-PD-WiWall,AWS Oregon,"1. Login to the AWS Console
2. Navigate to the 'S3' service
3. Click on the 'S3' resource reported in the alert
4. Click on the 'Permissions'
5. Under 'Block public access' click on 'Edit'
6. Select 'Block all public access' checkbox
7. Click on Save
8. 'Confirm' the changes

Note: Make sure updating 'Block public access' setting does not affect S3 bucket data access.",open,"Sep 06, 2022 16.47 CST Asia/Taipei",,,,,,,wicanvas.com
